ID,Name,Primary Type,Secondary Type,Image,Additional Images
#312,minun,Electric,,https://img.pokemondb.net/sprites/bank/normal/minun.png,"['https://img.pokemondb.net/artwork/minun.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/minun.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/minun.png', 'https://img.pokemondb.net/sprites/black-white/normal/minun.png', 'https://img.pokemondb.net/sprites/x-y/normal/minun.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/minun.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/minun.png', 'https://img.pokemondb.net/sprites/black-white/shiny/minun.png', 'https://img.pokemondb.net/sprites/x-y/shiny/minun.png']"
#313,volbeat,Bug,,https://img.pokemondb.net/sprites/bank/normal/volbeat.png,"['https://img.pokemondb.net/artwork/volbeat.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/volbeat.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/volbeat.png', 'https://img.pokemondb.net/sprites/black-white/normal/volbeat.png', 'https://img.pokemondb.net/sprites/x-y/normal/volbeat.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/volbeat.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/volbeat.png', 'https://img.pokemondb.net/sprites/black-white/shiny/volbeat.png', 'https://img.pokemondb.net/sprites/x-y/shiny/volbeat.png']"
#314,illumise,Bug,,https://img.pokemondb.net/sprites/bank/normal/illumise.png,"['https://img.pokemondb.net/artwork/illumise.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/illumise.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/illumise.png', 'https://img.pokemondb.net/sprites/black-white/normal/illumise.png', 'https://img.pokemondb.net/sprites/x-y/normal/illumise.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/illumise.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/illumise.png', 'https://img.pokemondb.net/sprites/black-white/shiny/illumise.png', 'https://img.pokemondb.net/sprites/x-y/shiny/illumise.png']"
#315,roselia,Grass,Poison,https://img.pokemondb.net/sprites/bank/normal/roselia.png,"['https://img.pokemondb.net/artwork/roselia.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/roselia.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/roselia-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/roselia-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/roselia-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/roselia.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/roselia.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/roselia-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/roselia-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/roselia-f.png']"
#316,gulpin,Poison,,https://img.pokemondb.net/sprites/bank/normal/gulpin.png,"['https://img.pokemondb.net/artwork/gulpin.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/gulpin.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/gulpin-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/gulpin-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/gulpin-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/gulpin.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/gulpin-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/gulpin-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/gulpin-f.png']"
#317,swalot,Poison,,https://img.pokemondb.net/sprites/bank/normal/swalot.png,"['https://img.pokemondb.net/artwork/swalot.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/swalot.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/swalot-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/swalot-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/swalot-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/swalot.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/swalot-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/swalot-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/swalot-f.png']"
#318,carvanha,Water,Dark,https://img.pokemondb.net/sprites/bank/normal/carvanha.png,"['https://img.pokemondb.net/artwork/carvanha.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/carvanha.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/carvanha.png', 'https://img.pokemondb.net/sprites/black-white/normal/carvanha.png', 'https://img.pokemondb.net/sprites/x-y/normal/carvanha.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/carvanha.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/carvanha.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/carvanha.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/carvanha.png', 'https://img.pokemondb.net/sprites/black-white/shiny/carvanha.png', 'https://img.pokemondb.net/sprites/x-y/shiny/carvanha.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/carvanha.png']"
#319,sharpedo,Water,Dark,https://img.pokemondb.net/sprites/bank/normal/sharpedo.png,"['https://img.pokemondb.net/artwork/sharpedo.jpg', 'https://img.pokemondb.net/artwork/sharpedo-mega.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/black-white/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/x-y/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/sharpedo.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/sharpedo.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/sharpedo.png', 'https://img.pokemondb.net/sprites/black-white/shiny/sharpedo.png', 'https://img.pokemondb.net/sprites/x-y/shiny/sharpedo.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/sharpedo.png']"
#320,wailmer,Water,,https://img.pokemondb.net/sprites/bank/normal/wailmer.png,"['https://img.pokemondb.net/artwork/wailmer.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/wailmer.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/wailmer.png', 'https://img.pokemondb.net/sprites/black-white/normal/wailmer.png', 'https://img.pokemondb.net/sprites/x-y/normal/wailmer.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/wailmer.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/wailmer.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/wailmer.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/wailmer.png', 'https://img.pokemondb.net/sprites/black-white/shiny/wailmer.png', 'https://img.pokemondb.net/sprites/x-y/shiny/wailmer.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/wailmer.png']"
#321,wailord,Water,,https://img.pokemondb.net/sprites/bank/normal/wailord.png,"['https://img.pokemondb.net/artwork/wailord.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/wailord.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/wailord.png', 'https://img.pokemondb.net/sprites/black-white/normal/wailord.png', 'https://img.pokemondb.net/sprites/x-y/normal/wailord.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/wailord.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/wailord.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/wailord.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/wailord.png', 'https://img.pokemondb.net/sprites/black-white/shiny/wailord.png', 'https://img.pokemondb.net/sprites/x-y/shiny/wailord.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/wailord.png']"
#322,numel,Fire,Ground,https://img.pokemondb.net/sprites/bank/normal/numel.png,"['https://img.pokemondb.net/artwork/numel.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/numel.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/numel-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/numel-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/numel-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/numel.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/numel-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/numel-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/numel-f.png']"
#323,camerupt,Fire,Ground,https://img.pokemondb.net/sprites/bank/normal/camerupt.png,"['https://img.pokemondb.net/artwork/camerupt.jpg', 'https://img.pokemondb.net/artwork/camerupt-mega.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/camerupt.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/camerupt-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/camerupt-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/camerupt-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/camerupt.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/camerupt-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/camerupt-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/camerupt-f.png']"
#324,torkoal,Fire,,https://img.pokemondb.net/sprites/bank/normal/torkoal.png,"['https://img.pokemondb.net/artwork/torkoal.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/torkoal.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/torkoal.png', 'https://img.pokemondb.net/sprites/black-white/normal/torkoal.png', 'https://img.pokemondb.net/sprites/x-y/normal/torkoal.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/torkoal.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/torkoal.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/torkoal.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/torkoal.png', 'https://img.pokemondb.net/sprites/black-white/shiny/torkoal.png', 'https://img.pokemondb.net/sprites/x-y/shiny/torkoal.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/torkoal.png']"
#325,spoink,Psychic,,https://img.pokemondb.net/sprites/bank/normal/spoink.png,"['https://img.pokemondb.net/artwork/spoink.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/spoink.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/spoink.png', 'https://img.pokemondb.net/sprites/black-white/normal/spoink.png', 'https://img.pokemondb.net/sprites/x-y/normal/spoink.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/spoink.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/spoink.png', 'https://img.pokemondb.net/sprites/black-white/shiny/spoink.png', 'https://img.pokemondb.net/sprites/x-y/shiny/spoink.png']"
#326,grumpig,Psychic,,https://img.pokemondb.net/sprites/bank/normal/grumpig.png,"['https://img.pokemondb.net/artwork/grumpig.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/grumpig.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/grumpig.png', 'https://img.pokemondb.net/sprites/black-white/normal/grumpig.png', 'https://img.pokemondb.net/sprites/x-y/normal/grumpig.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/grumpig.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/grumpig.png', 'https://img.pokemondb.net/sprites/black-white/shiny/grumpig.png', 'https://img.pokemondb.net/sprites/x-y/shiny/grumpig.png']"
#327,spinda,Normal,,https://img.pokemondb.net/sprites/bank/normal/spinda.png,"['https://img.pokemondb.net/artwork/spinda.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/spinda.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/spinda.png', 'https://img.pokemondb.net/sprites/black-white/normal/spinda.png', 'https://img.pokemondb.net/sprites/x-y/normal/spinda.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/spinda-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/spinda.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/spinda.png', 'https://img.pokemondb.net/sprites/black-white/shiny/spinda.png', 'https://img.pokemondb.net/sprites/x-y/shiny/spinda.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/spinda-f.png']"
#328,trapinch,Ground,,https://img.pokemondb.net/sprites/bank/normal/trapinch.png,"['https://img.pokemondb.net/artwork/trapinch.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/trapinch.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/trapinch.png', 'https://img.pokemondb.net/sprites/black-white/normal/trapinch.png', 'https://img.pokemondb.net/sprites/x-y/normal/trapinch.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/trapinch.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/trapinch.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/trapinch.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/trapinch.png', 'https://img.pokemondb.net/sprites/black-white/shiny/trapinch.png', 'https://img.pokemondb.net/sprites/x-y/shiny/trapinch.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/trapinch.png']"
#329,vibrava,Ground,Dragon,https://img.pokemondb.net/sprites/bank/normal/vibrava.png,"['https://img.pokemondb.net/artwork/vibrava.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/vibrava.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/vibrava.png', 'https://img.pokemondb.net/sprites/black-white/normal/vibrava.png', 'https://img.pokemondb.net/sprites/x-y/normal/vibrava.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/vibrava.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/vibrava.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/vibrava.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/vibrava.png', 'https://img.pokemondb.net/sprites/black-white/shiny/vibrava.png', 'https://img.pokemondb.net/sprites/x-y/shiny/vibrava.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/vibrava.png']"
#330,flygon,Ground,Dragon,https://img.pokemondb.net/sprites/bank/normal/flygon.png,"['https://img.pokemondb.net/artwork/flygon.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/flygon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/flygon.png', 'https://img.pokemondb.net/sprites/black-white/normal/flygon.png', 'https://img.pokemondb.net/sprites/x-y/normal/flygon.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/flygon.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/flygon.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/flygon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/flygon.png', 'https://img.pokemondb.net/sprites/black-white/shiny/flygon.png', 'https://img.pokemondb.net/sprites/x-y/shiny/flygon.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/flygon.png']"
#331,cacnea,Grass,,https://img.pokemondb.net/sprites/bank/normal/cacnea.png,"['https://img.pokemondb.net/artwork/cacnea.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/cacnea.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/cacnea.png', 'https://img.pokemondb.net/sprites/black-white/normal/cacnea.png', 'https://img.pokemondb.net/sprites/x-y/normal/cacnea.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/cacnea.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/cacnea.png', 'https://img.pokemondb.net/sprites/black-white/shiny/cacnea.png', 'https://img.pokemondb.net/sprites/x-y/shiny/cacnea.png']"
#332,cacturne,Grass,Dark,https://img.pokemondb.net/sprites/bank/normal/cacturne.png,"['https://img.pokemondb.net/artwork/cacturne.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/cacturne.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/cacturne-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/cacturne-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/cacturne-f.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/cacturne.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/cacturne-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/cacturne-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/cacturne-f.png']"
#333,swablu,Normal,Flying,https://img.pokemondb.net/sprites/bank/normal/swablu.png,"['https://img.pokemondb.net/artwork/swablu.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/swablu.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/swablu.png', 'https://img.pokemondb.net/sprites/black-white/normal/swablu.png', 'https://img.pokemondb.net/sprites/x-y/normal/swablu.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/swablu.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/swablu.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/swablu.png', 'https://img.pokemondb.net/sprites/black-white/shiny/swablu.png', 'https://img.pokemondb.net/sprites/x-y/shiny/swablu.png']"
#334,altaria,Dragon,Flying,https://img.pokemondb.net/sprites/bank/normal/altaria.png,"['https://img.pokemondb.net/artwork/altaria.jpg', 'https://img.pokemondb.net/artwork/altaria-mega.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/altaria.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/altaria.png', 'https://img.pokemondb.net/sprites/black-white/normal/altaria.png', 'https://img.pokemondb.net/sprites/x-y/normal/altaria.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/altaria.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/altaria.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/altaria.png', 'https://img.pokemondb.net/sprites/black-white/shiny/altaria.png', 'https://img.pokemondb.net/sprites/x-y/shiny/altaria.png']"
#335,zangoose,Normal,,https://img.pokemondb.net/sprites/bank/normal/zangoose.png,"['https://img.pokemondb.net/artwork/zangoose.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/zangoose.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/zangoose.png', 'https://img.pokemondb.net/sprites/black-white/normal/zangoose.png', 'https://img.pokemondb.net/sprites/x-y/normal/zangoose.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/zangoose.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/zangoose.png', 'https://img.pokemondb.net/sprites/black-white/shiny/zangoose.png', 'https://img.pokemondb.net/sprites/x-y/shiny/zangoose.png']"
#336,seviper,Poison,,https://img.pokemondb.net/sprites/bank/normal/seviper.png,"['https://img.pokemondb.net/artwork/seviper.jpg', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/seviper.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/seviper.png', 'https://img.pokemondb.net/sprites/black-white/normal/seviper.png', 'https://img.pokemondb.net/sprites/x-y/normal/seviper.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/seviper.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/seviper.png', 'https://img.pokemondb.net/sprites/black-white/shiny/seviper.png', 'https://img.pokemondb.net/sprites/x-y/shiny/seviper.png']"
